contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,date,15,16,17,18,20,22,23,24,25,29,56,61,63,64,72,73,74,75,76,77,78,80,81,82,84,89,100,102,103,108,133,146,147,153,154,160,214,215,230,231,233,321,322,326,327,328,374,375,391,395,396,458,21,60,83,139,323,338,9,26,86,101,120,136,324,353,390,65,79,113,114,138,273,62,66,85,280,281,282,472,28,70,254,275,473,87,67,19,274,276,121,137,468,469,216,217,314,122,300
b2vft81kyjurzbmekvgrqwr64,Hobro,2581265675,602,13,2,68,27,M. Brajanac,4krwgfspxdgpq1pli11b04iga,1,92.9,52.1,2023-08-24T18:27:46.808,2023-08-25T19:29:20,1.0,"{""id"": 4461070965, ""qualifierId"": 154}",9jz204vl4h4nthgq5q12s0g7o,Hobro vs AaB,2023-08-24,true,,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,50.8,59.7,NaN,,NaN,NaN,NaN,true,,NaN,NaN,99.4,51.8,NaN,0.12486758083105087,NaN,3,2,true,NaN,NaN,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,NaN,,NaN,,,,,true,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2581268049,664,15,2,73,49,V. Rasmussen,dwuxps3jv2852642q000wep6,1,84.0,59.2,2023-08-24T18:33:08.729,2023-08-25T21:29:34,NaN,"{""id"": 4461084391, ""qualifierId"": 231, ""value"": ""52.7""}",9jz204vl4h4nthgq5q12s0g7o,Hobro vs AaB,2023-08-24,NaN,,true,NaN,true,true,NaN,NaN,NaN,NaN,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,,47.1,19,NaN,,85.9,57.8,NaN,NaN,,NaN,NaN,98.8,52.7,790,0.08088933676481247,NaN,2,2,true,NaN,NaN,,NaN,NaN,true,,,,,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,NaN,,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2581262725,682,13,2,62,16,M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,1,85.7,35.6,2023-08-24T18:21:36.790,2023-08-25T18:29:57,1.0,"{""id"": 4461054397, ""qualifierId"": 321, ""value"": ""0.09325623512268066""}",9jz204vl4h4nthgq5q12s0g7o,Hobro vs AaB,2023-08-24,NaN,,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,42.5,47.2,NaN,,NaN,NaN,NaN,true,,NaN,true,98.5,47.3,NaN,0.09325623512268066,NaN,1,2,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,,,NaN,,true,NaN,NaN,,NaN,,NaN,,,,,NaN,,,,,,,,,,true,,,,,,,NaN,NaN,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2581267059,776,15,2,71,56,Allan Sousa,acd2suy0kx4a4z5xfi1qiwiqx,1,85.6,58.1,2023-08-24T18:31:15.948,2023-08-25T21:29:40,1.0,"{""id"": 4461079587, ""qualifierId"": 233, ""value"": ""639""}",9jz204vl4h4nthgq5q12s0g7o,Hobro vs AaB,2023-08-24,true,,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,NaN,,48.6,19,NaN,,87.2,57.0,NaN,true,,NaN,NaN,97.7,51.4,639,0.014785588718950748,NaN,3,2,true,NaN,NaN,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,NaN,,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2581279723,799,13,2,94,23,J. Fischer,b20lp3ufi88q4pckp39hsjbsa,1,93.0,52.6,2023-08-24T18:53:42.675,2023-08-25T21:29:38,1.0,"{""id"": 4461146379, ""qualifierId"": 24}",9jz204vl4h4nthgq5q12s0g7o,Hobro vs AaB,2023-08-24,true,,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,35.8,1.4,NaN,,97.2,41.3,true,true,,true,NaN,99.4,51.6,NaN,0.3327852785587311,NaN,1,1,true,NaN,NaN,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,NaN,,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2581279913,804,13,2,94,47,M. Brajanac,4krwgfspxdgpq1pli11b04iga,1,93.8,58.1,2023-08-24T18:54:06.219,2023-08-25T21:29:32,1.0,"{""id"": 4461146993, ""qualifierId"": 25}",9jz204vl4h4nthgq5q12s0g7o,Hobro vs AaB,2023-08-24,true,,true,NaN,NaN,NaN,NaN,NaN,true,true,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,43.7,61.1,NaN,,NaN,NaN,NaN,true,,NaN,NaN,99.7,53.3,NaN,0.054902371019124985,NaN,3,3,true,NaN,NaN,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,NaN,,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2581280301,816,13,2,95,40,A. Yoda,dks42ixnh6n3utbuqmovk3a50,1,76.7,50.3,2023-08-24T18:54:59.933,2023-08-25T22:14:26,1.0,"{""id"": 4461149039, ""qualifierId"": 231, ""value"": ""47.7""}",9jz204vl4h4nthgq5q12s0g7o,Hobro vs AaB,2023-08-24,NaN,,NaN,true,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,30.6,72.2,NaN,,NaN,NaN,NaN,NaN,,NaN,true,98.5,47.7,NaN,0.08696942776441574,NaN,1,3,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,NaN,,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2581276545,959,15,2,88,28,N. Helenius,rv6r0bwbl75er38wklyfpsr9,1,91.7,53.6,2023-08-24T18:47:47.760,2023-08-25T21:29:37,NaN,"{""id"": 4461130967, ""qualifierId"": 103, ""value"": ""3.8""}",9jz204vl4h4nthgq5q12s0g7o,Hobro vs AaB,2023-08-24,NaN,,true,NaN,true,true,NaN,NaN,NaN,NaN,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,49.6,3.8,NaN,,98.0,51.6,NaN,NaN,,true,NaN,NaN,NaN,764,0.4744129776954651,0.3333,1,1,true,NaN,NaN,,NaN,NaN,true,,,,,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,NaN,,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2581277519,975,15,2,89,54,O. Ross,5lz41celw55rz3zh8pohclw5w,1,84.0,56.3,2023-08-24T18:49:14.640,2023-08-25T21:29:35,1.0,"{""id"": 4463374059, ""qualifierId"": 78}",9jz204vl4h4nthgq5q12s0g7o,Hobro vs AaB,2023-08-24,NaN,,true,NaN,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,NaN,,48.9,19,NaN,,85.1,55.8,NaN,true,,NaN,NaN,98.2,50.9,777,0.050493594259023666,NaN,3,2,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,NaN,,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2581277801,978,16,2,90,25,K. Jørgensen,de0dokhb6u6hts2hu5aupgiga,1,92.9,39.7,2023-08-24T18:49:44.417,2023-08-25T21:29:41,NaN,"{""id"": 4461138299, ""qualifierId"": 103, ""value"": ""4.4""}",9jz204vl4h4nthgq5q12s0g7o,Hobro vs AaB,2023-08-24,NaN,,true,NaN,true,NaN,NaN,NaN,true,NaN,Center,,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,54.1,4.4,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,99.4,46.9,NaN,0.04558319225907326,0.5929,3,3,true,2023-08-24 19:49:43.803,90:24.670,,98.1,46.2,true,,,,,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,NaN,,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671163707,33,13,1,3,51,Diego Caballo,974s3rwvb2ls1k1no4hlaz8ph,1,84.4,50.5,2024-04-12T16:43:16.946,2024-04-15T19:29:43,1.0,"{""id"": 4941938993, ""qualifierId"": 17}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,true,NaN,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,41.0,83.3,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,99.0,48.7,NaN,0.16652271151542664,NaN,1,3,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671164681,56,13,1,5,16,M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,1,82.9,37.1,2024-04-12T16:44:42.209,2024-04-12T16:45:52,1.0,"{""id"": 4941944093, ""qualifierId"": 22}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,NaN,true,true,true,,,NaN,true,Center,,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,62.7,4.2,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,95.9,47.3,NaN,0.05999768152832985,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2671170795,198,13,1,18,3,F. Dietz,ebd3uvtt54wkdsahc2127j02c,1,86.4,38.9,2024-04-12T16:57:28.824,2024-04-12T16:58:38,NaN,"{""id"": 4941975831, ""qualifierId"": 17}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,true,NaN,NaN,NaN,,,true,NaN,Center,,NaN,NaN,true,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,66.2,54.2,true,NaN,NaN,NaN,NaN,NaN,,NaN,true,94.2,44.4,NaN,0.07265423238277435,NaN,1,2,true,NaN,NaN,true,NaN,NaN,true,,,,,NaN,NaN,,,,,true,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671171833,200,15,1,21,4,M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,1,88.1,37.0,2024-04-12T17:00:29.636,2024-04-15T21:29:37,1.0,"{""id"": 4941982899, ""qualifierId"": 103, ""value"": ""19""}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,true,NaN,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,51.6,19,NaN,NaN,93.7,43.9,NaN,true,,NaN,NaN,98.4,48.6,209,0.06990915536880493,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671177585,275,15,1,31,44,M. Højholt,eyx42tgneccybvhk8bfhtcaqy,1,92.9,66.1,2024-04-12T17:11:09.447,2024-04-15T22:29:21,1.0,"{""id"": 4942013363, ""qualifierId"": 147, ""value"": ""61.7""}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,NaN,NaN,true,true,,,NaN,true,Center,,NaN,true,NaN,NaN,,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,46.8,5.1,NaN,NaN,95.0,61.7,NaN,true,,true,NaN,NaN,NaN,304,0.12397501617670059,0.7948,3,1,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671178007,279,13,1,32,22,R. Thelander,cw6s5hf1tytvb98vjuosz9r6d,1,93.8,49.7,2024-04-12T17:11:47.439,2024-04-12T17:13:10,1.0,"{""id"": 4942014353, ""qualifierId"": 56, ""value"": ""Center""}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,true,NaN,true,NaN,NaN,NaN,,,true,true,Center,,NaN,NaN,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,58.2,70.8,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,98.9,50.5,NaN,0.1498240977525711,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671179085,297,15,1,34,1,M. Jørgensen,1arzd8hqj73byhduozscqz5uy,1,95.2,30.6,2024-04-12T17:13:26.951,2024-04-12T17:14:39,1.0,"{""id"": 4942020891, ""qualifierId"": 233, ""value"": ""330""}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,NaN,NaN,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,,NaN,NaN,true,NaN,NaN,true,NaN,,true,48.3,19,NaN,NaN,97.3,38.4,NaN,true,,NaN,NaN,98.8,45.8,330,0.05330747365951538,NaN,1,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,true,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671183809,361,13,1,41,52,M. Jørgensen,1arzd8hqj73byhduozscqz5uy,1,92.0,51.3,2024-04-12T17:21:18.195,2024-04-12T17:22:30,1.0,"{""id"": 4942102679, ""qualifierId"": 468, ""value"": ""2671183799""}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,true,NaN,true,NaN,NaN,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,48.2,59.7,NaN,NaN,NaN,NaN,NaN,true,,true,NaN,98.9,50.7,NaN,0.2837335467338562,NaN,1,1,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,true,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,2671183799,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2671182647,391,15,1,39,50,M. Kristensen,bp232fgjrfyok2471ec7u1tcl,1,80.9,56.9,2024-04-12T17:19:15.544,2024-04-12T17:21:06,1.0,"{""id"": 4942041899, ""qualifierId"": 29}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,NaN,true,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,49.1,19,NaN,NaN,92.9,52.0,NaN,true,,NaN,NaN,98.4,50.7,325,0.07378220558166504,NaN,1,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671186645,420,15,1,47,57,M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,1,80.6,31.9,2024-04-12T17:27:23.980,2024-04-12T17:28:37,1.0,"{""id"": 4942062001, ""qualifierId"": 230, ""value"": ""98.6""}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,NaN,true,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,48.4,19,NaN,NaN,84.5,35.2,NaN,NaN,,NaN,true,98.6,48.9,479,0.026412516832351685,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2671185691,457,13,1,45,29,M. Kristensen,bp232fgjrfyok2471ec7u1tcl,1,84.4,36.0,2024-04-12T17:24:54.712,2024-04-12T17:26:05,1.0,"{""id"": 4942056197, ""qualifierId"": 231, ""value"": ""47.5""}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,NaN,NaN,true,true,,,NaN,true,Center,,true,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,43.7,84.7,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,98.1,47.5,NaN,0.04357164725661278,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671204723,574,13,2,58,56,M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,1,85.4,39.5,2024-04-12T17:58:32.775,2024-04-12T17:59:42,NaN,"{""id"": 4942160513, ""qualifierId"": 458}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,true,NaN,true,NaN,NaN,NaN,,,true,NaN,Center,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,37.6,45.8,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,98.4,48.6,NaN,0.006280514877289534,NaN,3,3,true,NaN,NaN,NaN,NaN,NaN,true,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2671203529,613,15,2,56,2,V. Rasmussen,dwuxps3jv2852642q000wep6,1,93.4,38.3,2024-04-12T17:55:38.599,2024-04-16T18:29:52,1.0,"{""id"": 4942153895, ""qualifierId"": 231, ""value"": ""46.9""}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,true,NaN,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,true,NaN,true,NaN,,true,47.9,19,NaN,NaN,95.1,40.8,NaN,true,,NaN,NaN,98.9,46.9,544,0.08393993228673935,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2671203541,614,15,2,56,4,V. Rasmussen,dwuxps3jv2852642q000wep6,1,94.2,38.3,2024-04-12T17:55:40.403,2024-04-12T17:57:52,NaN,"{""id"": 4942155619, ""qualifierId"": 327, ""value"": ""2""}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,true,NaN,true,true,,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,,,NaN,NaN,true,NaN,NaN,true,NaN,,true,49.5,19,NaN,NaN,95.1,40.1,NaN,NaN,,NaN,NaN,99.0,46.6,551,0.0797419399023056,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,true,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671225131,802,15,2,82,25,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,89.3,62.7,2024-04-12T18:22:01.518,2024-04-12T18:24:22,1.0,"{""id"": 4942270195, ""qualifierId"": 22}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,true,NaN,NaN,true,,,NaN,true,Center,,NaN,NaN,true,NaN,,,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,49.7,19,NaN,NaN,92.9,58.3,NaN,true,,NaN,NaN,98.1,53.1,875,0.059378426522016525,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2671219719,816,13,2,76,15,F. Dietz,ebd3uvtt54wkdsahc2127j02c,1,82.3,65.1,2024-04-12T18:15:51.868,2024-04-12T18:22:55,NaN,"{""id"": 4942267879, ""qualifierId"": 323}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,NaN,true,NaN,NaN,,,true,NaN,Center,,NaN,NaN,true,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,99.3,26.4,true,NaN,91.7,100.0,true,NaN,,NaN,true,89.8,59.2,NaN,0.033306557685136795,NaN,2,3,true,NaN,NaN,NaN,NaN,NaN,true,,,,,true,871,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,true,NaN,,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671228069,857,15,2,86,7,Y. Bakiz,bb8q9cgqzw9n2tmkl8s3bth0q,1,90.9,45.4,2024-04-12T18:25:43.556,2024-04-12T18:27:04,1.0,"{""id"": 4942287647, ""qualifierId"": 78}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,true,NaN,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,51.3,3.2,NaN,NaN,95.3,47.3,NaN,NaN,,true,NaN,NaN,NaN,898,0.118025042116642,0.473,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671228107,858,16,2,86,8,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,93.2,52.0,2024-04-12T18:25:44.652,2024-04-12T18:27:13,NaN,"{""id"": 4942288077, ""qualifierId"": 20}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,true,NaN,true,true,,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,51.4,30.4,NaN,true,NaN,NaN,NaN,NaN,,true,NaN,94.9,47.5,NaN,0.6142818927764893,0.8431,1,2,true,2024-04-12 19:25:44.216,86:08.218,NaN,96.5,49.1,true,,,,,true,857,,,,,NaN,,,,,,true,,,,,NaN,,NaN,ATTEMPT_SAVED,493884,401,857,,,,,,,,,,NaN,NaN,,NaN,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2671223953,871,15,2,76,14,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,86.0,54.0,2024-04-12T18:15:50.693,2024-04-12T18:21:53,1.0,"{""id"": 4942264413, ""qualifierId"": 103, ""value"": ""19.0""}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,true,NaN,true,NaN,NaN,NaN,,,true,true,Center,,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,52.9,19.0,NaN,NaN,88.4,53.3,NaN,true,,NaN,NaN,NaN,NaN,749,0.04163264483213425,0.1433,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671231387,886,13,2,91,0,Y. Bakiz,bb8q9cgqzw9n2tmkl8s3bth0q,1,75.0,46.6,2024-04-12T18:30:36.370,2024-04-12T18:46:33,NaN,"{""id"": 4942306149, ""qualifierId"": 103, ""value"": ""50""}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,NaN,true,true,true,,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,40.5,50,true,NaN,NaN,NaN,NaN,NaN,,NaN,true,98.2,50.2,NaN,0.012849907390773296,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,true,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2671232811,901,15,2,92,51,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,84.6,60.5,2024-04-12T18:32:27.621,2024-04-12T18:46:35,1.0,"{""id"": 4942314105, ""qualifierId"": 233, ""value"": ""933""}",d1lzy1hf5d4q3ztmhid0c1a8k,Hobro vs AaB,2024-04-12,NaN,NaN,true,NaN,NaN,NaN,,,true,true,Center,,NaN,NaN,true,NaN,,,true,NaN,NaN,NaN,NaN,true,NaN,,NaN,52.6,19,NaN,NaN,87.5,59.0,NaN,true,,NaN,NaN,97.2,52.3,933,0.03811498358845711,NaN,2,3,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,
